InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
10104,GR010,Yogurt 200g,7,2025-07-19 00:46:00,25,1662
10104,GR008,Wheat Flour 1kg,3,2025-07-19 00:46:00,55,1662
10104,GR015,Salt 1kg,6,2025-07-19 00:46:00,20,1662
10104,GR009,Butter 100g,4,2025-07-19 00:46:00,60,1662
10105,GR015,Salt 1kg,8,2025-06-05 02:30:00,20,2040
10105,GR009,Butter 100g,3,2025-06-05 02:30:00,60,2040
10105,GR002,Bread,5,2025-06-05 02:30:00,40,2040
10106,GR001,Milk 1L,2,2025-05-22 00:55:00,60,2150
10106,GR002,Bread,3,2025-05-22 00:55:00,40,2150
10107,GR001,Milk 1L,1,2025-04-30 21:57:00,60,1741
10108,GR010,Yogurt 200g,2,2025-05-12 16:34:00,25,4350
10109,GR001,Milk 1L,1,2025-04-15 11:47:00,60,2854
10109,GR007,Tea Powder 500g,6,2025-04-15 11:47:00,140,2854
10109,GR013,Onions 1kg,6,2025-04-15 11:47:00,35,2854
10109,GR010,Yogurt 200g,1,2025-04-15 11:47:00,25,2854
10109,GR011,Bananas 1 dozen,5,2025-04-15 11:47:00,50,2854
10109,GR006,Sunflower Oil 1L,8,2025-04-15 11:47:00,160,2854
10110,GR005,Sugar 1kg,2,2025-04-27 22:05:00,50,3009
10110,GR011,Bananas 1 dozen,3,2025-04-27 22:05:00,50,3009
10110,GR010,Yogurt 200g,8,2025-04-27 22:05:00,25,3009
10110,GR012,Potatoes 1kg,1,2025-04-27 22:05:00,30,3009
10110,GR008,Wheat Flour 1kg,5,2025-04-27 22:05:00,55,3009
10111,GR008,Wheat Flour 1kg,1,2025-01-29 04:32:00,55,4608
10111,GR014,Tomatoes 1kg,5,2025-01-29 04:32:00,40,4608
10111,GR010,Yogurt 200g,4,2025-01-29 04:32:00,25,4608
10112,GR003,Eggs Pack (12),6,2025-01-08 17:47:00,90,4844
10112,GR006,Sunflower Oil 1L,1,2025-01-08 17:47:00,160,4844
10113,GR012,Potatoes 1kg,4,2025-01-21 01:57:00,30,3648
10114,GR008,Wheat Flour 1kg,5,2025-06-10 22:04:00,55,1436
10114,GR012,Potatoes 1kg,8,2025-06-10 22:04:00,30,1436
10114,GR007,Tea Powder 500g,3,2025-06-10 22:04:00,140,1436
10114,GR006,Sunflower Oil 1L,2,2025-06-10 22:04:00,160,1436
10115,GR008,Wheat Flour 1kg,3,2025-02-17 05:22:00,55,4903
10115,GR002,Bread,7,2025-02-17 05:22:00,40,4903
10115,GR001,Milk 1L,6,2025-02-17 05:22:00,60,4903
10115,GR003,Eggs Pack (12),2,2025-02-17 05:22:00,90,4903
10115,GR015,Salt 1kg,6,2025-02-17 05:22:00,20,4903
10115,GR014,Tomatoes 1kg,6,2025-02-17 05:22:00,40,4903
10116,GR008,Wheat Flour 1kg,1,2025-05-16 09:25:00,55,2635
10116,GR007,Tea Powder 500g,6,2025-05-16 09:25:00,140,2635
10116,GR010,Yogurt 200g,3,2025-05-16 09:25:00,25,2635
10116,GR001,Milk 1L,8,2025-05-16 09:25:00,60,2635
10116,GR005,Sugar 1kg,6,2025-05-16 09:25:00,50,2635
10116,GR002,Bread,1,2025-05-16 09:25:00,40,2635
10117,GR009,Butter 100g,8,2025-06-10 17:01:00,60,2040
10117,GR004,Basmati Rice 1kg,6,2025-06-10 17:01:00,120,2040
10118,GR003,Eggs Pack (12),2,2025-05-05 15:46:00,90,4487
10118,GR014,Tomatoes 1kg,3,2025-05-05 15:46:00,40,4487
10119,GR006,Sunflower Oil 1L,3,2025-01-23 21:48:00,160,4953
10120,GR013,Onions 1kg,4,2025-02-14 06:29:00,35,4697
10120,GR005,Sugar 1kg,4,2025-02-14 06:29:00,50,4697
10120,GR012,Potatoes 1kg,8,2025-02-14 06:29:00,30,4697
10120,GR008,Wheat Flour 1kg,6,2025-02-14 06:29:00,55,4697
10120,GR003,Eggs Pack (12),7,2025-02-14 06:29:00,90,4697
10121,GR006,Sunflower Oil 1L,8,2025-03-17 02:59:00,160,1974
10122,GR002,Bread,7,2025-06-06 22:46:00,40,1576
10122,GR001,Milk 1L,7,2025-06-06 22:46:00,60,1576
10122,GR008,Wheat Flour 1kg,6,2025-06-06 22:46:00,55,1576
10122,GR007,Tea Powder 500g,8,2025-06-06 22:46:00,140,1576
10122,GR012,Potatoes 1kg,4,2025-06-06 22:46:00,30,1576
10123,GR005,Sugar 1kg,8,2025-01-10 20:01:00,50,4491
10124,GR012,Potatoes 1kg,4,2025-04-21 04:56:00,30,4608
10124,GR011,Bananas 1 dozen,7,2025-04-21 04:56:00,50,4608
10124,GR009,Butter 100g,8,2025-04-21 04:56:00,60,4608
10124,GR014,Tomatoes 1kg,7,2025-04-21 04:56:00,40,4608
10125,GR008,Wheat Flour 1kg,3,2025-06-28 02:52:00,55,2801
10125,GR009,Butter 100g,7,2025-06-28 02:52:00,60,2801
10125,GR012,Potatoes 1kg,7,2025-06-28 02:52:00,30,2801
10126,GR009,Butter 100g,1,2025-03-05 04:48:00,60,3685
10126,GR003,Eggs Pack (12),8,2025-03-05 04:48:00,90,3685
10126,GR013,Onions 1kg,2,2025-03-05 04:48:00,35,3685
10126,GR006,Sunflower Oil 1L,5,2025-03-05 04:48:00,160,3685
10127,GR004,Basmati Rice 1kg,6,2025-04-28 08:41:00,120,1606
10127,GR009,Butter 100g,4,2025-04-28 08:41:00,60,1606
10127,GR003,Eggs Pack (12),7,2025-04-28 08:41:00,90,1606
10127,GR015,Salt 1kg,1,2025-04-28 08:41:00,20,1606
10128,GR009,Butter 100g,1,2025-07-07 05:21:00,60,2368
10128,GR002,Bread,6,2025-07-07 05:21:00,40,2368
10129,GR002,Bread,1,2025-02-06 12:31:00,40,4617
10129,GR014,Tomatoes 1kg,4,2025-02-06 12:31:00,40,4617
10130,GR002,Bread,4,2025-02-14 07:01:00,40,3332
10130,GR009,Butter 100g,6,2025-02-14 07:01:00,60,3332
10131,GR013,Onions 1kg,7,2025-04-28 19:00:00,35,2287
10131,GR007,Tea Powder 500g,5,2025-04-28 19:00:00,140,2287
10131,GR008,Wheat Flour 1kg,7,2025-04-28 19:00:00,55,2287
10132,GR015,Salt 1kg,8,2025-06-01 11:08:00,20,3414
10132,GR002,Bread,8,2025-06-01 11:08:00,40,3414
10132,GR007,Tea Powder 500g,8,2025-06-01 11:08:00,140,3414
10133,GR015,Salt 1kg,5,2025-04-09 05:58:00,20,2368
10133,GR003,Eggs Pack (12),6,2025-04-09 05:58:00,90,2368
10133,GR002,Bread,4,2025-04-09 05:58:00,40,2368
10133,GR012,Potatoes 1kg,8,2025-04-09 05:58:00,30,2368
10133,GR014,Tomatoes 1kg,6,2025-04-09 05:58:00,40,2368
10133,GR007,Tea Powder 500g,8,2025-04-09 05:58:00,140,2368
10134,GR015,Salt 1kg,6,2025-04-06 11:35:00,20,4625
10134,GR005,Sugar 1kg,2,2025-04-06 11:35:00,50,4625
10134,GR008,Wheat Flour 1kg,3,2025-04-06 11:35:00,55,4625
10135,GR006,Sunflower Oil 1L,6,2025-07-12 03:28:00,160,2507
10135,GR012,Potatoes 1kg,3,2025-07-12 03:28:00,30,2507
10136,GR015,Salt 1kg,8,2025-06-28 16:51:00,20,1662
10136,GR008,Wheat Flour 1kg,3,2025-06-28 16:51:00,55,1662
10136,GR007,Tea Powder 500g,4,2025-06-28 16:51:00,140,1662
10137,GR012,Potatoes 1kg,6,2025-06-19 06:35:00,30,1116
10137,GR008,Wheat Flour 1kg,5,2025-06-19 06:35:00,55,1116
10137,GR002,Bread,4,2025-06-19 06:35:00,40,1116
10137,GR004,Basmati Rice 1kg,5,2025-06-19 06:35:00,120,1116
10137,GR003,Eggs Pack (12),8,2025-06-19 06:35:00,90,1116
10138,GR005,Sugar 1kg,8,2025-02-18 09:51:00,50,2156
10138,GR008,Wheat Flour 1kg,2,2025-02-18 09:51:00,55,2156
10138,GR003,Eggs Pack (12),4,2025-02-18 09:51:00,90,2156
10138,GR012,Potatoes 1kg,1,2025-02-18 09:51:00,30,2156
10139,GR007,Tea Powder 500g,2,2025-04-21 00:05:00,140,4512
10139,GR009,Butter 100g,1,2025-04-21 00:05:00,60,4512
10139,GR002,Bread,4,2025-04-21 00:05:00,40,4512
10139,GR010,Yogurt 200g,8,2025-04-21 00:05:00,25,4512
10140,GR012,Potatoes 1kg,6,2025-03-16 21:55:00,30,4181
10140,GR004,Basmati Rice 1kg,3,2025-03-16 21:55:00,120,4181
10140,GR011,Bananas 1 dozen,5,2025-03-16 21:55:00,50,4181
10140,GR001,Milk 1L,3,2025-03-16 21:55:00,60,4181
10140,GR014,Tomatoes 1kg,2,2025-03-16 21:55:00,40,4181
10141,GR012,Potatoes 1kg,8,2025-05-07 22:02:00,30,3606
10141,GR015,Salt 1kg,8,2025-05-07 22:02:00,20,3606
10141,GR005,Sugar 1kg,8,2025-05-07 22:02:00,50,3606
10142,GR001,Milk 1L,2,2025-02-20 05:10:00,60,2546
10143,GR009,Butter 100g,7,2025-07-15 08:29:00,60,4953
10143,GR014,Tomatoes 1kg,1,2025-07-15 08:29:00,40,4953
10143,GR011,Bananas 1 dozen,7,2025-07-15 08:29:00,50,4953
10143,GR013,Onions 1kg,5,2025-07-15 08:29:00,35,4953
10143,GR002,Bread,6,2025-07-15 08:29:00,40,4953
10144,GR006,Sunflower Oil 1L,2,2025-03-16 02:10:00,160,4547
10144,GR015,Salt 1kg,1,2025-03-16 02:10:00,20,4547
10144,GR001,Milk 1L,3,2025-03-16 02:10:00,60,4547
10144,GR012,Potatoes 1kg,5,2025-03-16 02:10:00,30,4547
10144,GR009,Butter 100g,7,2025-03-16 02:10:00,60,4547
10145,GR006,Sunflower Oil 1L,3,2025-07-03 12:57:00,160,3043
10146,GR004,Basmati Rice 1kg,3,2025-05-15 15:59:00,120,4520
10146,GR012,Potatoes 1kg,3,2025-05-15 15:59:00,30,4520
10146,GR013,Onions 1kg,3,2025-05-15 15:59:00,35,4520
10146,GR014,Tomatoes 1kg,4,2025-05-15 15:59:00,40,4520
10147,GR012,Potatoes 1kg,8,2025-03-02 22:33:00,30,1332
10147,GR014,Tomatoes 1kg,7,2025-03-02 22:33:00,40,1332
10148,GR004,Basmati Rice 1kg,2,2025-02-09 05:09:00,120,3685
10148,GR014,Tomatoes 1kg,2,2025-02-09 05:09:00,40,3685
10148,GR008,Wheat Flour 1kg,4,2025-02-09 05:09:00,55,3685
10148,GR015,Salt 1kg,6,2025-02-09 05:09:00,20,3685
10148,GR003,Eggs Pack (12),1,2025-02-09 05:09:00,90,3685
10148,GR010,Yogurt 200g,5,2025-02-09 05:09:00,25,3685
10149,GR005,Sugar 1kg,6,2025-06-25 00:08:00,50,1432
10149,GR008,Wheat Flour 1kg,3,2025-06-25 00:08:00,55,1432
10149,GR004,Basmati Rice 1kg,7,2025-06-25 00:08:00,120,1432
10149,GR009,Butter 100g,2,2025-06-25 00:08:00,60,1432
10149,GR003,Eggs Pack (12),5,2025-06-25 00:08:00,90,1432
10150,GR011,Bananas 1 dozen,5,2025-01-30 19:20:00,50,1734
10150,GR010,Yogurt 200g,6,2025-01-30 19:20:00,25,1734
10150,GR001,Milk 1L,3,2025-01-30 19:20:00,60,1734
10150,GR004,Basmati Rice 1kg,5,2025-01-30 19:20:00,120,1734
10151,GR013,Onions 1kg,3,2025-04-02 18:05:00,35,3692
10151,GR007,Tea Powder 500g,8,2025-04-02 18:05:00,140,3692
10151,GR009,Butter 100g,8,2025-04-02 18:05:00,60,3692
10151,GR006,Sunflower Oil 1L,8,2025-04-02 18:05:00,160,3692
10151,GR014,Tomatoes 1kg,4,2025-04-02 18:05:00,40,3692
10151,GR002,Bread,3,2025-04-02 18:05:00,40,3692
10152,GR006,Sunflower Oil 1L,3,2025-06-14 07:40:00,160,2899
10152,GR015,Salt 1kg,1,2025-06-14 07:40:00,20,2899
10152,GR002,Bread,2,2025-06-14 07:40:00,40,2899
10153,GR010,Yogurt 200g,5,2025-02-20 08:53:00,25,3112
10153,GR003,Eggs Pack (12),8,2025-02-20 08:53:00,90,3112
10153,GR013,Onions 1kg,6,2025-02-20 08:53:00,35,3112
10153,GR011,Bananas 1 dozen,7,2025-02-20 08:53:00,50,3112
10153,GR005,Sugar 1kg,4,2025-02-20 08:53:00,50,3112
10153,GR012,Potatoes 1kg,4,2025-02-20 08:53:00,30,3112
10154,GR008,Wheat Flour 1kg,7,2025-07-09 04:06:00,55,1029
10155,GR007,Tea Powder 500g,1,2025-05-10 12:00:00,140,2114
10155,GR015,Salt 1kg,4,2025-05-10 12:00:00,20,2114
10156,GR002,Bread,8,2025-01-28 04:46:00,40,4723
10157,GR014,Tomatoes 1kg,4,2025-01-20 08:16:00,40,4487
10158,GR001,Milk 1L,4,2025-07-14 13:11:00,60,3315
10159,GR011,Bananas 1 dozen,3,2025-01-23 00:18:00,50,4300
10159,GR008,Wheat Flour 1kg,8,2025-01-23 00:18:00,55,4300
10159,GR005,Sugar 1kg,5,2025-01-23 00:18:00,50,4300
10160,GR012,Potatoes 1kg,4,2025-03-05 22:37:00,30,3780
10160,GR009,Butter 100g,5,2025-03-05 22:37:00,60,3780
10160,GR015,Salt 1kg,5,2025-03-05 22:37:00,20,3780
10161,GR001,Milk 1L,7,2025-01-02 05:49:00,60,2456
10161,GR011,Bananas 1 dozen,4,2025-01-02 05:49:00,50,2456
10162,GR002,Bread,4,2025-02-16 10:56:00,40,4860
10163,GR003,Eggs Pack (12),7,2025-05-22 14:44:00,90,4340
10164,GR003,Eggs Pack (12),2,2025-07-13 17:23:00,90,2730
10165,GR014,Tomatoes 1kg,2,2025-05-08 20:05:00,40,3828
10165,GR001,Milk 1L,8,2025-05-08 20:05:00,60,3828
10165,GR005,Sugar 1kg,2,2025-05-08 20:05:00,50,3828
10165,GR013,Onions 1kg,1,2025-05-08 20:05:00,35,3828
10165,GR009,Butter 100g,2,2025-05-08 20:05:00,60,3828
10166,GR013,Onions 1kg,6,2025-01-13 04:45:00,35,2340
10166,GR002,Bread,3,2025-01-13 04:45:00,40,2340
10166,GR010,Yogurt 200g,7,2025-01-13 04:45:00,25,2340
10166,GR014,Tomatoes 1kg,7,2025-01-13 04:45:00,40,2340
10167,GR003,Eggs Pack (12),1,2025-03-24 00:52:00,90,2819
10167,GR004,Basmati Rice 1kg,4,2025-03-24 00:52:00,120,2819
10168,GR013,Onions 1kg,7,2025-04-21 01:31:00,35,4345
10168,GR014,Tomatoes 1kg,4,2025-04-21 01:31:00,40,4345
10168,GR001,Milk 1L,7,2025-04-21 01:31:00,60,4345
10168,GR007,Tea Powder 500g,7,2025-04-21 01:31:00,140,4345
10168,GR004,Basmati Rice 1kg,1,2025-04-21 01:31:00,120,4345
10168,GR012,Potatoes 1kg,8,2025-04-21 01:31:00,30,4345
10169,GR008,Wheat Flour 1kg,5,2025-07-12 14:02:00,55,4547
10169,GR005,Sugar 1kg,5,2025-07-12 14:02:00,50,4547
10169,GR009,Butter 100g,1,2025-07-12 14:02:00,60,4547
10169,GR010,Yogurt 200g,5,2025-07-12 14:02:00,25,4547
10169,GR004,Basmati Rice 1kg,4,2025-07-12 14:02:00,120,4547
10170,GR010,Yogurt 200g,6,2025-04-01 12:14:00,25,1943
10170,GR011,Bananas 1 dozen,5,2025-04-01 12:14:00,50,1943
10170,GR006,Sunflower Oil 1L,6,2025-04-01 12:14:00,160,1943
10170,GR009,Butter 100g,6,2025-04-01 12:14:00,60,1943
10171,GR010,Yogurt 200g,3,2025-06-13 20:58:00,25,3601
10171,GR003,Eggs Pack (12),3,2025-06-13 20:58:00,90,3601
10171,GR002,Bread,7,2025-06-13 20:58:00,40,3601
10171,GR015,Salt 1kg,7,2025-06-13 20:58:00,20,3601
10172,GR014,Tomatoes 1kg,5,2025-03-16 04:17:00,40,4717
10172,GR008,Wheat Flour 1kg,7,2025-03-16 04:17:00,55,4717
10172,GR004,Basmati Rice 1kg,3,2025-03-16 04:17:00,120,4717
10172,GR001,Milk 1L,5,2025-03-16 04:17:00,60,4717
10173,GR010,Yogurt 200g,8,2025-02-25 19:01:00,25,3454
10173,GR005,Sugar 1kg,8,2025-02-25 19:01:00,50,3454
10173,GR004,Basmati Rice 1kg,2,2025-02-25 19:01:00,120,3454
10173,GR014,Tomatoes 1kg,8,2025-02-25 19:01:00,40,3454
10173,GR008,Wheat Flour 1kg,2,2025-02-25 19:01:00,55,3454
10174,GR004,Basmati Rice 1kg,7,2025-02-19 19:52:00,120,3042
10174,GR011,Bananas 1 dozen,1,2025-02-19 19:52:00,50,3042
10174,GR015,Salt 1kg,1,2025-02-19 19:52:00,20,3042
10175,GR007,Tea Powder 500g,3,2025-07-04 06:00:00,140,1523
10175,GR009,Butter 100g,8,2025-07-04 06:00:00,60,1523
10175,GR002,Bread,4,2025-07-04 06:00:00,40,1523
10176,GR006,Sunflower Oil 1L,4,2025-01-07 13:37:00,160,2705
10176,GR004,Basmati Rice 1kg,4,2025-01-07 13:37:00,120,2705
10176,GR013,Onions 1kg,8,2025-01-07 13:37:00,35,2705
10176,GR008,Wheat Flour 1kg,7,2025-01-07 13:37:00,55,2705
10177,GR001,Milk 1L,1,2025-01-02 09:52:00,60,1365
10177,GR008,Wheat Flour 1kg,7,2025-01-02 09:52:00,55,1365
10177,GR010,Yogurt 200g,4,2025-01-02 09:52:00,25,1365
10177,GR002,Bread,2,2025-01-02 09:52:00,40,1365
10177,GR013,Onions 1kg,6,2025-01-02 09:52:00,35,1365
10177,GR007,Tea Powder 500g,3,2025-01-02 09:52:00,140,1365
10178,GR008,Wheat Flour 1kg,2,2025-06-29 20:03:00,55,4300
10178,GR012,Potatoes 1kg,6,2025-06-29 20:03:00,30,4300
10178,GR001,Milk 1L,4,2025-06-29 20:03:00,60,4300
10179,GR007,Tea Powder 500g,5,2025-05-01 11:39:00,140,3180
10179,GR009,Butter 100g,8,2025-05-01 11:39:00,60,3180
10179,GR005,Sugar 1kg,7,2025-05-01 11:39:00,50,3180
10179,GR003,Eggs Pack (12),4,2025-05-01 11:39:00,90,3180
10179,GR006,Sunflower Oil 1L,5,2025-05-01 11:39:00,160,3180
10179,GR015,Salt 1kg,7,2025-05-01 11:39:00,20,3180
10180,GR015,Salt 1kg,1,2025-07-15 07:39:00,20,2502
10180,GR014,Tomatoes 1kg,7,2025-07-15 07:39:00,40,2502
10180,GR007,Tea Powder 500g,8,2025-07-15 07:39:00,140,2502
10181,GR003,Eggs Pack (12),8,2025-07-18 00:20:00,90,4326
10182,GR004,Basmati Rice 1kg,5,2025-06-25 02:31:00,120,3780
10183,GR008,Wheat Flour 1kg,2,2025-06-06 01:10:00,55,4880
10184,GR004,Basmati Rice 1kg,2,2025-06-20 17:20:00,120,1066
10184,GR014,Tomatoes 1kg,1,2025-06-20 17:20:00,40,1066
10184,GR015,Salt 1kg,4,2025-06-20 17:20:00,20,1066
10185,GR001,Milk 1L,5,2025-06-03 19:16:00,60,2368
10185,GR015,Salt 1kg,6,2025-06-03 19:16:00,20,2368
10185,GR012,Potatoes 1kg,1,2025-06-03 19:16:00,30,2368
10185,GR002,Bread,3,2025-06-03 19:16:00,40,2368
10186,GR014,Tomatoes 1kg,3,2025-05-06 22:10:00,40,3009
10186,GR010,Yogurt 200g,4,2025-05-06 22:10:00,25,3009
10186,GR003,Eggs Pack (12),7,2025-05-06 22:10:00,90,3009
10186,GR007,Tea Powder 500g,4,2025-05-06 22:10:00,140,3009
10186,GR005,Sugar 1kg,3,2025-05-06 22:10:00,50,3009
10186,GR013,Onions 1kg,3,2025-05-06 22:10:00,35,3009
10187,GR002,Bread,5,2025-07-07 03:27:00,40,2040
10187,GR012,Potatoes 1kg,5,2025-07-07 03:27:00,30,2040
10187,GR009,Butter 100g,7,2025-07-07 03:27:00,60,2040
10188,GR014,Tomatoes 1kg,7,2025-02-25 08:49:00,40,4548
10188,GR015,Salt 1kg,6,2025-02-25 08:49:00,20,4548
10188,GR007,Tea Powder 500g,6,2025-02-25 08:49:00,140,4548
10188,GR005,Sugar 1kg,2,2025-02-25 08:49:00,50,4548
10188,GR006,Sunflower Oil 1L,5,2025-02-25 08:49:00,160,4548
10189,GR004,Basmati Rice 1kg,1,2025-07-03 20:19:00,120,3356
10189,GR003,Eggs Pack (12),2,2025-07-03 20:19:00,90,3356
10189,GR014,Tomatoes 1kg,4,2025-07-03 20:19:00,40,3356
10190,GR003,Eggs Pack (12),3,2025-05-25 09:45:00,90,4851
10190,GR006,Sunflower Oil 1L,3,2025-05-25 09:45:00,160,4851
10190,GR007,Tea Powder 500g,3,2025-05-25 09:45:00,140,4851
10190,GR012,Potatoes 1kg,5,2025-05-25 09:45:00,30,4851
10191,GR010,Yogurt 200g,6,2025-01-21 18:32:00,25,1734
10192,GR012,Potatoes 1kg,3,2025-06-12 06:30:00,30,2194
10192,GR009,Butter 100g,2,2025-06-12 06:30:00,60,2194
10192,GR007,Tea Powder 500g,3,2025-06-12 06:30:00,140,2194
10192,GR001,Milk 1L,1,2025-06-12 06:30:00,60,2194
10192,GR005,Sugar 1kg,1,2025-06-12 06:30:00,50,2194
10193,GR010,Yogurt 200g,2,2025-01-27 13:54:00,25,4190
10194,GR007,Tea Powder 500g,5,2025-01-27 19:55:00,140,4548
10194,GR011,Bananas 1 dozen,3,2025-01-27 19:55:00,50,4548
10194,GR003,Eggs Pack (12),1,2025-01-27 19:55:00,90,4548
10194,GR014,Tomatoes 1kg,1,2025-01-27 19:55:00,40,4548
10194,GR013,Onions 1kg,1,2025-01-27 19:55:00,35,4548
10195,GR011,Bananas 1 dozen,5,2025-02-23 04:50:00,50,2489
10195,GR014,Tomatoes 1kg,6,2025-02-23 04:50:00,40,2489
10196,GR011,Bananas 1 dozen,2,2025-02-14 14:42:00,50,4558
10196,GR008,Wheat Flour 1kg,1,2025-02-14 14:42:00,55,4558
10196,GR015,Salt 1kg,1,2025-02-14 14:42:00,20,4558
10196,GR006,Sunflower Oil 1L,8,2025-02-14 14:42:00,160,4558
10196,GR001,Milk 1L,1,2025-02-14 14:42:00,60,4558
10196,GR007,Tea Powder 500g,1,2025-02-14 14:42:00,140,4558
10197,GR010,Yogurt 200g,8,2025-03-10 00:08:00,25,2489
10198,GR007,Tea Powder 500g,3,2025-06-23 23:28:00,140,3056
10198,GR009,Butter 100g,2,2025-06-23 23:28:00,60,3056
10198,GR014,Tomatoes 1kg,4,2025-06-23 23:28:00,40,3056
10199,GR009,Butter 100g,8,2025-06-04 12:53:00,60,4523
10199,GR001,Milk 1L,1,2025-06-04 12:53:00,60,4523
10199,GR011,Bananas 1 dozen,1,2025-06-04 12:53:00,50,4523
10200,GR007,Tea Powder 500g,7,2025-02-27 08:58:00,140,2914
10201,GR005,Sugar 1kg,8,2025-06-05 08:12:00,50,4860
10201,GR009,Butter 100g,3,2025-06-05 08:12:00,60,4860
10201,GR011,Bananas 1 dozen,2,2025-06-05 08:12:00,50,4860
10201,GR014,Tomatoes 1kg,7,2025-06-05 08:12:00,40,4860
10201,GR013,Onions 1kg,6,2025-06-05 08:12:00,35,4860
10201,GR001,Milk 1L,6,2025-06-05 08:12:00,60,4860
10202,GR011,Bananas 1 dozen,2,2025-02-04 23:51:00,50,3331
10202,GR005,Sugar 1kg,2,2025-02-04 23:51:00,50,3331
10202,GR002,Bread,6,2025-02-04 23:51:00,40,3331
10203,GR014,Tomatoes 1kg,6,2025-05-18 23:26:00,40,1823
10203,GR012,Potatoes 1kg,7,2025-05-18 23:26:00,30,1823
10203,GR007,Tea Powder 500g,7,2025-05-18 23:26:00,140,1823
10203,GR010,Yogurt 200g,6,2025-05-18 23:26:00,25,1823
10203,GR002,Bread,3,2025-05-18 23:26:00,40,1823
10203,GR008,Wheat Flour 1kg,5,2025-05-18 23:26:00,55,1823
10204,GR010,Yogurt 200g,2,2025-04-19 15:09:00,25,1446
10204,GR004,Basmati Rice 1kg,8,2025-04-19 15:09:00,120,1446
10204,GR005,Sugar 1kg,7,2025-04-19 15:09:00,50,1446
10204,GR002,Bread,4,2025-04-19 15:09:00,40,1446
10204,GR001,Milk 1L,4,2025-04-19 15:09:00,60,1446
10204,GR013,Onions 1kg,4,2025-04-19 15:09:00,35,1446
10205,GR004,Basmati Rice 1kg,3,2025-05-12 21:28:00,120,4880
10205,GR010,Yogurt 200g,3,2025-05-12 21:28:00,25,4880
10205,GR003,Eggs Pack (12),1,2025-05-12 21:28:00,90,4880
10205,GR011,Bananas 1 dozen,8,2025-05-12 21:28:00,50,4880
10206,GR013,Onions 1kg,5,2025-06-03 20:08:00,35,3618
10206,GR010,Yogurt 200g,1,2025-06-03 20:08:00,25,3618
10206,GR006,Sunflower Oil 1L,3,2025-06-03 20:08:00,160,3618
10206,GR005,Sugar 1kg,4,2025-06-03 20:08:00,50,3618
10206,GR004,Basmati Rice 1kg,2,2025-06-03 20:08:00,120,3618
10206,GR012,Potatoes 1kg,5,2025-06-03 20:08:00,30,3618
10207,GR002,Bread,4,2025-03-12 01:04:00,40,1654
10207,GR011,Bananas 1 dozen,5,2025-03-12 01:04:00,50,1654
10207,GR009,Butter 100g,5,2025-03-12 01:04:00,60,1654
10207,GR001,Milk 1L,4,2025-03-12 01:04:00,60,1654
10207,GR012,Potatoes 1kg,4,2025-03-12 01:04:00,30,1654
10208,GR004,Basmati Rice 1kg,5,2025-02-16 04:26:00,120,1311
10208,GR001,Milk 1L,1,2025-02-16 04:26:00,60,1311
10208,GR011,Bananas 1 dozen,7,2025-02-16 04:26:00,50,1311
10208,GR009,Butter 100g,3,2025-02-16 04:26:00,60,1311
10208,GR014,Tomatoes 1kg,8,2025-02-16 04:26:00,40,1311
10208,GR003,Eggs Pack (12),7,2025-02-16 04:26:00,90,1311
10209,GR010,Yogurt 200g,8,2025-03-12 05:36:00,25,3283
10209,GR015,Salt 1kg,8,2025-03-12 05:36:00,20,3283
10209,GR007,Tea Powder 500g,6,2025-03-12 05:36:00,140,3283
10209,GR006,Sunflower Oil 1L,5,2025-03-12 05:36:00,160,3283
10210,GR008,Wheat Flour 1kg,1,2025-04-14 15:45:00,55,1311
10211,GR013,Onions 1kg,6,2025-05-23 05:28:00,35,1918
10211,GR015,Salt 1kg,7,2025-05-23 05:28:00,20,1918
10211,GR005,Sugar 1kg,4,2025-05-23 05:28:00,50,1918
10211,GR003,Eggs Pack (12),3,2025-05-23 05:28:00,90,1918
10211,GR006,Sunflower Oil 1L,3,2025-05-23 05:28:00,160,1918
10211,GR002,Bread,3,2025-05-23 05:28:00,40,1918
10212,GR001,Milk 1L,4,2025-04-19 13:07:00,60,2907
10212,GR009,Butter 100g,5,2025-04-19 13:07:00,60,2907
10212,GR013,Onions 1kg,5,2025-04-19 13:07:00,35,2907
10212,GR014,Tomatoes 1kg,7,2025-04-19 13:07:00,40,2907
10213,GR007,Tea Powder 500g,1,2025-02-17 15:12:00,140,2362
10214,GR009,Butter 100g,1,2025-04-06 04:49:00,60,2854
10214,GR010,Yogurt 200g,6,2025-04-06 04:49:00,25,2854
10214,GR014,Tomatoes 1kg,1,2025-04-06 04:49:00,40,2854
10214,GR003,Eggs Pack (12),5,2025-04-06 04:49:00,90,2854
10214,GR006,Sunflower Oil 1L,3,2025-04-06 04:49:00,160,2854
10214,GR005,Sugar 1kg,4,2025-04-06 04:49:00,50,2854
10215,GR009,Butter 100g,1,2025-01-14 08:41:00,60,2194
10215,GR003,Eggs Pack (12),2,2025-01-14 08:41:00,90,2194
10215,GR011,Bananas 1 dozen,4,2025-01-14 08:41:00,50,2194
10215,GR005,Sugar 1kg,1,2025-01-14 08:41:00,50,2194
10216,GR003,Eggs Pack (12),1,2025-04-13 20:10:00,90,3498
10216,GR008,Wheat Flour 1kg,4,2025-04-13 20:10:00,55,3498
